Scn1,Sc2,Sc3,sc4
3.35,3.35,3.35,3.35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.13,0.13,0.13,0.13
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.25,0.25,0.25,0.25
0,0,0,0
1.68,1.68,1.68,1.68
3.22,3.22,3.22,3.22
5.78,5.78,5.78,5.78
10.47,10.47,10.47,10.47
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.51,0.51,0.51,0.51
18.78,18.78,18.78,18.78
5.91,5.91,5.91,5.91
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.19,0.19,0.19,0.19
0.18,0.18,0.18,0.18
0,0,0,0
2.34,2.34,2.34,2.34
0,0,0,0
0.21,0.21,0.21,0.21
0,0,0,0
0,0,0,0
0,0,0,0
1.28,1.28,1.28,1.28
0.92,0.92,0.92,0.92
0,0,0,0
0.16,0.16,0.16,0.16
4.49,4.49,4.49,4.49
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.32,0.32,0.32,0.32
4.37,4.37,4.37,4.37
0.4,0.4,0.4,0.4
0,0,0,0
0,0,0,0
1.82,1.82,1.82,1.82
0.21,0.21,0.21,0.21
10.01,10.01,10.01,10.01
0,0,0,0
0,0,0,0
0,0,0,0
4.66,4.66,4.66,4.66
17.91,17.91,17.91,17.91
17.54,17.54,17.54,17.54
21.57,21.57,21.57,21.57
5.27,5.27,5.27,5.27
14.79,14.79,14.79,14.79
8.71,8.71,8.71,8.71
0,0,0,0
0,0,0,0
-99,-99,-99,-99
0,0,0,0
4.22,4.22,4.22,4.22
19.27,19.27,19.27,19.27
2.75,2.75,2.75,2.75
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8.34,8.34,8.34,8.34
59.97,59.97,59.97,59.97
22.03,22.03,22.03,22.03
0.62,0.62,0.62,0.62
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.3,0.3,0.3,0.3
0.79,0.79,0.79,0.79
0,0,0,0
0,0,0,0
0,0,0,0
5.79,5.79,5.79,5.79
3.73,3.73,3.73,3.73
0,0,0,0
0,0,0,0
0.48,0.48,0.48,0.48
3.59,3.59,3.59,3.59
0,0,0,0
3.82,3.82,3.82,3.82
6.32,6.32,6.32,6.32
18.44,18.44,18.44,18.44
2.51,2.51,2.51,2.51
6.16,6.16,6.16,6.16
11.4,11.4,11.4,11.4
3.81,3.81,3.81,3.81
0,0,0,0
5.99,5.99,5.99,5.99
8.89,8.89,8.89,8.89
8.94,8.94,8.94,8.94
0,0,0,0
7.67,7.67,7.67,7.67
1.03,1.03,1.03,1.03
0,0,0,0
0.69,0.69,0.69,0.69
0.75,0.75,0.75,0.75
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.04,4.04,4.04,4.04
0.2,0.2,0.2,0.2
0,0,0,0
0,0,0,0
9.73,9.73,9.73,9.73
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.54,0.54,0.54,0.54
0.2,0.2,0.2,0.2
3.19,3.19,3.19,3.19
5.37,5.37,5.37,5.37
0,0,0,0
2.3,2.3,2.3,2.3
-99,-99,-99,-99
3.38,3.38,3.38,3.38
7.52,7.52,7.52,7.52
4.4,4.4,4.4,4.4
0.27,0.27,0.27,0.27
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.21,1.21,1.21,1.21
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8.9,8.9,8.9,8.9
0,0,0,0
2.85,2.85,2.85,2.85
2.99,2.99,2.99,2.99
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.5,2.5,2.5,2.5
0,0,0,0
5.63,5.63,5.63,5.63
7.79,7.79,7.79,7.79
8.51,8.51,8.51,8.51
1.16,1.16,1.16,1.16
0,0,0,0
2.68,2.68,2.68,2.68
6.99,6.99,6.99,6.99
1.92,1.92,1.92,1.92
0,0,0,0
8.68,8.68,8.68,8.68
0,0,0,0
1.7,1.7,1.7,1.7
0,0,0,0
24.8,24.8,24.8,24.8
35.81,35.81,35.81,35.81
9.65,9.65,9.65,9.65
9.32,9.32,9.32,9.32
0.2,0.2,0.2,0.2
0.6,0.6,0.6,0.6
0.66,0.66,0.66,0.66
1.11,1.11,1.11,1.11
0.33,0.33,0.33,0.33
4.19,4.19,4.19,4.19
0.39,0.39,0.39,0.39
23.77,23.77,23.77,23.77
7.98,7.98,7.98,7.98
0,0,0,0
0,0,0,0
15.26,15.26,15.26,15.26
4.4,4.4,4.4,4.4
7.22,7.22,7.22,7.22
5.24,5.24,5.24,5.24
0,0,0,0
0,0,0,0
0,0,0,0
60.12,60.12,60.12,60.12
0.41,0.41,0.41,0.41
5.39,5.39,5.39,5.39
2.62,2.62,2.62,2.62
0,0,0,0
0,0,0,0
0,0,0,0
2.71,2.71,2.71,2.71
0.22,0.22,0.22,0.22
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.46,0.46,0.46,0.46
0,0,0,0
1.51,1.51,1.51,1.51
18.57,18.57,18.57,18.57
0.92,0.92,0.92,0.92
3.23,3.23,3.23,3.23
0,0,0,0
0,0,0,0
3.34,3.34,3.34,3.34
16.91,16.91,16.91,16.91
4.7,4.7,4.7,4.7
0,0,0,0
0,0,0,0
3.76,3.76,3.76,3.76
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.3,0.3,0.3,0.3
0,0,0,0
0.84,0.84,0.84,0.84
0.72,0.72,0.72,0.72
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.1,0.1,0.1,0.1
-99,-99,-99,-99
1.83,1.83,1.83,1.83
0.25,0.25,0.25,0.25
4.58,4.58,4.58,4.58
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.5,0.5,0.5,0.5
0.2,0.2,0.2,0.2
2.79,2.79,2.79,2.79
0.13,0.13,0.13,0.13
0,0,0,0
0,0,0,0
23.29,23.29,23.29,23.29
0,0,0,0
0,0,0,0
1.33,1.33,1.33,1.33
0,0,0,0
0,0,0,0
0.77,0.77,0.77,0.77
4.38,4.38,4.38,4.38
0,0,0,0
0,0,0,0
0,0,0,0
13.93,13.93,13.93,13.93
0,0,0,0
0,0,0,0
0,0,0,0
1.93,1.93,1.93,1.93
0,0,0,0
0,0,0,0
3.17,3.17,3.17,3.17
11.07,11.07,11.07,11.07
2.29,2.29,2.29,2.29
12.47,12.47,12.47,12.47
31.43,31.43,31.43,31.43
0,0,0,0
0,0,0,0
2.32,2.32,2.32,2.32
-99,-99,-99,-99
11.71,11.71,11.71,11.71
8.97,8.97,8.97,8.97
14.71,14.71,14.71,14.71
25.15,25.15,25.15,25.15
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.15,1.15,1.15,1.15
3.75,3.75,3.75,3.75
0,0,0,0
8.86,8.86,8.86,8.86
0.64,0.64,0.64,0.64
6.29,6.29,6.29,6.29
2.93,2.93,2.93,2.93
19.87,19.87,19.87,19.87
0,0,0,0
0,0,0,0
0,0,0,0
5.75,5.75,5.75,5.75
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8.31,8.31,8.31,8.31
0.63,0.63,0.63,0.63
3.95,3.95,3.95,3.95
0.99,0.99,0.99,0.99
4.25,4.25,4.25,4.25
0,0,0,0
0,0,0,0
0,0,0,0
9.95,9.95,9.95,9.95
0.77,0.77,0.77,0.77
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.4,7.4,7.4,7.4
0,0,0,0
4.19,4.19,4.19,4.19
21.98,21.98,21.98,21.98
0,0,0,0
0.5,0.5,0.5,0.5
1.93,1.93,1.93,1.93
0,0,0,0
0,0,0,0
0.29,0.29,0.29,0.29
0.66,0.66,0.66,0.66
0,0,0,0
0,0,0,0
0.4,0.4,0.4,0.4
1.3,1.3,1.3,1.3
0.2,0.2,0.2,0.2
0.56,0.56,0.56,0.56
0.33,0.33,0.33,0.33
-99,-99,-99,-99
14.03,14.03,14.03,14.03
0.21,0.21,0.21,0.21
7.61,7.61,7.61,7.61
1.71,1.71,1.71,1.71
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.89,1.89,1.89,1.89
6.69,6.69,6.69,6.69
2.89,2.89,2.89,2.89
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.18,0.18,0.18,0.18
3.32,3.32,3.32,3.32
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.64,0.64,0.64,0.64
0,0,0,0
0,0,0,0
5.39,5.39,5.39,5.39
2.23,2.23,2.23,2.23
0,0,0,0
8.29,8.29,8.29,8.29
0,0,0,0
3.68,3.68,3.68,3.68
0.25,0.25,0.25,0.25
13.41,13.41,13.41,13.41
13.02,13.02,13.02,13.02
6.86,6.86,6.86,6.86
14.27,14.27,14.27,14.27
4.65,4.65,4.65,4.65
1.21,1.21,1.21,1.21
1.54,1.54,1.54,1.54
0,0,0,0
0,0,0,0
0,0,0,0
0.84,0.84,0.84,0.84
1.33,1.33,1.33,1.33
6.5,6.5,6.5,6.5
11.2,11.2,11.2,11.2
1.89,1.89,1.89,1.89
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.23,1.23,1.23,1.23
1.43,1.43,1.43,1.43
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.35,6.35,6.35,6.35
0.43,0.43,0.43,0.43
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-99,-99,-99,-99
3.56,3.56,3.56,3.56
8.98,8.98,8.98,8.98
5.79,5.79,5.79,5.79
4.72,4.72,4.72,4.72
9.41,9.41,9.41,9.41
4.38,4.38,4.38,4.38
9.99,9.99,9.99,9.99
11.1,11.1,11.1,11.1
20.34,20.34,20.34,20.34
0,0,0,0
0.18,0.18,0.18,0.18
10.53,10.53,10.53,10.53
0.16,0.16,0.16,0.16
1.35,1.35,1.35,1.35
6.02,6.02,6.02,6.02
0,0,0,0
2.02,2.02,2.02,2.02
0.94,0.94,0.94,0.94
0,0,0,0
0,0,0,0
3.34,3.34,3.34,3.34
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.2,0.2,0.2,0.2
0,0,0,0
14.55,14.55,14.55,14.55
2.05,2.05,2.05,2.05
3.24,3.24,3.24,3.24
0.1,0.1,0.1,0.1
16.26,16.26,16.26,16.26
0.2,0.2,0.2,0.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
16.65,16.65,16.65,16.65
4.62,4.62,4.62,4.62
0,0,0,0
3.25,3.25,3.25,3.25
7.8,7.8,7.8,7.8
1.36,1.36,1.36,1.36
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.83,4.83,4.83,4.83
0.67,0.67,0.67,0.67
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.61,0.61,0.61,0.61
10.74,10.74,10.74,10.74
2.92,2.92,2.92,2.92
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.71,4.71,4.71,4.71
4.23,4.23,4.23,4.23
15.58,15.58,15.58,15.58
0.81,0.81,0.81,0.81
0,0,0,0
1.1,1.1,1.1,1.1
-99,-99,-99,-99
0,0,0,0
0,0,0,0
11.34,11.34,11.34,11.34
1.46,1.46,1.46,1.46
3.58,3.58,3.58,3.58
0,0,0,0
1.05,1.05,1.05,1.05
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.65,0.65,0.65,0.65
0,0,0,0
0.11,0.11,0.11,0.11
1.05,1.05,1.05,1.05
0.48,0.48,0.48,0.48
0,0,0,0
0,0,0,0
1.82,1.82,1.82,1.82
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5.09,5.09,5.09,5.09
0,0,0,0
4.75,4.75,4.75,4.75
0,0,0,0
0,0,0,0
0.96,0.96,0.96,0.96
0.1,0.1,0.1,0.1
3.63,3.63,3.63,3.63
3.38,3.38,3.38,3.38
1.99,1.99,1.99,1.99
0,0,0,0
0,0,0,0
0,0,0,0
0.3,0.3,0.3,0.3
18.75,18.75,18.75,18.75
23.43,23.43,23.43,23.43
10.21,10.21,10.21,10.21
-99,-99,-99,-99
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.5,1.5,1.5,1.5
0.25,0.25,0.25,0.25
0,0,0,0
6.33,6.33,6.33,6.33
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.7,1.7,1.7,1.7
0,0,0,0
0,0,0,0
0.1,0.1,0.1,0.1
11.26,11.26,11.26,11.26
7.81,7.81,7.81,7.81
0,0,0,0
0.27,0.27,0.27,0.27
1.85,1.85,1.85,1.85
15.35,15.35,15.35,15.35
28.38,28.38,28.38,28.38
16.03,16.03,16.03,16.03
10.74,10.74,10.74,10.74
4.5,4.5,4.5,4.5
0.6,0.6,0.6,0.6
27.21,27.21,27.21,27.21
5.81,5.81,5.81,5.81
0.46,0.46,0.46,0.46
40.41,40.41,40.41,40.41
38.33,38.33,38.33,38.33
5.7,5.7,5.7,5.7
22.02,22.02,22.02,22.02
6.09,6.09,6.09,6.09
0,0,0,0
0,0,0,0
3.74,3.74,3.74,3.74
0,0,0,0
0,0,0,0
7.26,7.26,7.26,7.26
0.6,0.6,0.6,0.6
3.2,3.2,3.2,3.2
44.82,44.82,44.82,44.82
-99,-99,-99,-99
13.7,13.7,13.7,13.7
9.29,9.29,9.29,9.29
2.99,2.99,2.99,2.99
8.57,8.57,8.57,8.57
19.36,19.36,19.36,19.36
0.53,0.53,0.53,0.53
5.99,5.99,5.99,5.99
11.07,11.07,11.07,11.07
0,0,0,0
0,0,0,0
0,0,0,0
14.01,14.01,14.01,14.01
38.48,38.48,38.48,38.48
24.9,24.9,24.9,24.9
33.04,33.04,33.04,33.04
9.02,9.02,9.02,9.02
17.64,17.64,17.64,17.64
5.53,5.53,5.53,5.53
9.48,9.48,9.48,9.48
4.06,4.06,4.06,4.06
1.31,1.31,1.31,1.31
8.01,8.01,8.01,8.01
11.69,11.69,11.69,11.69
5.58,5.58,5.58,5.58
2.49,2.49,2.49,2.49
0,0,0,0
1.06,1.06,1.06,1.06
2.74,2.74,2.74,2.74
41.34,41.34,41.34,41.34
4.51,4.51,4.51,4.51
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.37,7.37,7.37,7.37
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.99,3.99,3.99,3.99
12.39,12.39,12.39,12.39
8.2,8.2,8.2,8.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.03,4.03,4.03,4.03
5.16,5.16,5.16,5.16
74.94,74.94,74.94,74.94
56.14,56.14,56.14,56.14
9.67,9.67,9.67,9.67
0.3,0.3,0.3,0.3
0.11,0.11,0.11,0.11
2.93,2.93,2.93,2.93
0,0,0,0
0.76,0.76,0.76,0.76
0,0,0,0
0.2,0.2,0.2,0.2
2.01,2.01,2.01,2.01
0,0,0,0
1.62,1.62,1.62,1.62
0,0,0,0
3.86,3.86,3.86,3.86
0.25,0.25,0.25,0.25
0,0,0,0
0,0,0,0
3.36,3.36,3.36,3.36
0,0,0,0
3.25,3.25,3.25,3.25
37.74,37.74,37.74,37.74
14.51,14.51,14.51,14.51
11.79,11.79,11.79,11.79
0,0,0,0
6.9,6.9,6.9,6.9
19.99,19.99,19.99,19.99
9.15,9.15,9.15,9.15
9.76,9.76,9.76,9.76
2.99,2.99,2.99,2.99
61.1,61.1,61.1,61.1
10.3,10.3,10.3,10.3
-99,-99,-99,-99
25.49,25.49,25.49,25.49
24.7,24.7,24.7,24.7
0,0,0,0
0,0,0,0
0.3,0.3,0.3,0.3
1.42,1.42,1.42,1.42
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
18.69,18.69,18.69,18.69
0,0,0,0
0,0,0,0
6.03,6.03,6.03,6.03
2.61,2.61,2.61,2.61
12.58,12.58,12.58,12.58
15.52,15.52,15.52,15.52
0,0,0,0
8.82,8.82,8.82,8.82
0,0,0,0
0,0,0,0
0,0,0,0
1.28,1.28,1.28,1.28
0.17,0.17,0.17,0.17
0,0,0,0
1.31,1.31,1.31,1.31
0,0,0,0
2.69,2.69,2.69,2.69
3.86,3.86,3.86,3.86
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11.12,11.12,11.12,11.12
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21.5,21.5,21.5,21.5
15.4,15.4,15.4,15.4
21.31,21.31,21.31,21.31
23.12,23.12,23.12,23.12
46.54,46.54,46.54,46.54
19.47,19.47,19.47,19.47
15.58,15.58,15.58,15.58
0,0,0,0
0,0,0,0
0.73,0.73,0.73,0.73
0,0,0,0
-99,-99,-99,-99
0,0,0,0
9.47,9.47,9.47,9.47
1.41,1.41,1.41,1.41
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.7,0.7,0.7,0.7
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.11,0.11,0.11,0.11
0,0,0,0
0.31,0.31,0.31,0.31
0.95,0.95,0.95,0.95
5.31,5.31,5.31,5.31
0,0,0,0
0,0,0,0
4.08,4.08,4.08,4.08
11.61,11.61,11.61,11.61
8.4,8.4,8.4,8.4
24.35,24.35,24.35,24.35
2.19,2.19,2.19,2.19
2.74,2.74,2.74,2.74
26.84,26.84,26.84,26.84
3.83,3.83,3.83,3.83
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.9,0.9,0.9,0.9
0,0,0,0
8.32,8.32,8.32,8.32
15.97,15.97,15.97,15.97
1.77,1.77,1.77,1.77
6.7,6.7,6.7,6.7
3.47,3.47,3.47,3.47
1.47,1.47,1.47,1.47
18.91,18.91,18.91,18.91
17.24,17.24,17.24,17.24
12.72,12.72,12.72,12.72
5.75,5.75,5.75,5.75
0,0,0,0
0,0,0,0
0,0,0,0
2.36,2.36,2.36,2.36
0.45,0.45,0.45,0.45
6.62,6.62,6.62,6.62
1.1,1.1,1.1,1.1
1.04,1.04,1.04,1.04
7.89,7.89,7.89,7.89
15.13,15.13,15.13,15.13
1.98,1.98,1.98,1.98
0,0,0,0
-99,-99,-99,-99
0.12,0.12,0.12,0.12
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.99,3.99,3.99,3.99
1.48,1.48,1.48,1.48
0.53,0.53,0.53,0.53
12.25,12.25,12.25,12.25
0,0,0,0
10.61,10.61,10.61,10.61
14.07,14.07,14.07,14.07
12.83,12.83,12.83,12.83
11.96,11.96,11.96,11.96
0,0,0,0
3.88,3.88,3.88,3.88
8.49,8.49,8.49,8.49
0,0,0,0
0,0,0,0
0,0,0,0
4.91,4.91,4.91,4.91
0,0,0,0
0,0,0,0
0,0,0,0
10.58,10.58,10.58,10.58
22.92,22.92,22.92,22.92
0,0,0,0
0.36,0.36,0.36,0.36
3.1,3.1,3.1,3.1
0,0,0,0
0.11,0.11,0.11,0.11
13.7,13.7,13.7,13.7
9.84,9.84,9.84,9.84
0,0,0,0
1.85,1.85,1.85,1.85
7.37,7.37,7.37,7.37
1.11,1.11,1.11,1.11
0,0,0,0
4.12,4.12,4.12,4.12
0,0,0,0
0.36,0.36,0.36,0.36
0,0,0,0
0,0,0,0
0.1,0.1,0.1,0.1
4.88,4.88,4.88,4.88
0,0,0,0
0.99,0.99,0.99,0.99
0,0,0,0
0,0,0,0
4.14,4.14,4.14,4.14
0.89,0.89,0.89,0.89
0.6,0.6,0.6,0.6
10.1,10.1,10.1,10.1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.62,1.62,1.62,1.62
10.75,10.75,10.75,10.75
0.1,0.1,0.1,0.1
0,0,0,0
0.9,0.9,0.9,0.9
0,0,0,0
0.3,0.3,0.3,0.3
0,0,0,0
11.66,11.66,11.66,11.66
6.85,6.85,6.85,6.85
0.47,0.47,0.47,0.47
0,0,0,0
0,0,0,0
0,0,0,0
4.45,4.45,4.45,4.45
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-99,-99,-99,-99
0,0,0,0
0,0,0,0
0.82,0.82,0.82,0.82
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5.47,5.47,5.47,5.47
0.1,0.1,0.1,0.1
8.29,8.29,8.29,8.29
26.3,26.3,26.3,26.3
16.58,16.58,16.58,16.58
0,0,0,0
15.56,15.56,15.56,15.56
8.9,8.9,8.9,8.9
2.22,2.22,2.22,2.22
0,0,0,0
0,0,0,0
0,0,0,0
13.77,13.77,13.77,13.77
0.22,0.22,0.22,0.22
0,0,0,0
0,0,0,0
5.67,5.67,5.67,5.67
0,0,0,0
9.23,9.23,9.23,9.23
74.44,74.44,74.44,74.44
25.79,25.79,25.79,25.79
6.98,6.98,6.98,6.98
0,0,0,0
0,0,0,0
0,0,0,0
-99,-99,-99,-99
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.1,0.1,0.1,0.1
0,0,0,0
1.51,1.51,1.51,1.51
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.2,0.2,0.2,0.2
0,0,0,0
0,0,0,0
0,0,0,0
11.06,11.06,11.06,11.06
3.48,3.48,3.48,3.48
5.87,5.87,5.87,5.87
21.1,21.1,21.1,21.1
0.88,0.88,0.88,0.88
0,0,0,0
0,0,0,0
0.24,0.24,0.24,0.24
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8.3,8.3,8.3,8.3
0.91,0.91,0.91,0.91
14.88,14.88,14.88,14.88
55.21,55.21,55.21,55.21
34.4,34.4,34.4,34.4
7.08,7.08,7.08,7.08
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11.37,11.37,11.37,11.37
24.87,24.87,24.87,24.87
2.31,2.31,2.31,2.31
4.12,4.12,4.12,4.12
0.86,0.86,0.86,0.86
0,0,0,0
0,0,0,0
0,0,0,0
3.34,3.34,3.34,3.34
3.35,3.35,3.35,3.35
10.67,10.67,10.67,10.67
0,0,0,0
2.88,2.88,2.88,2.88
1.07,1.07,1.07,1.07
0.43,0.43,0.43,0.43
1.45,1.45,1.45,1.45
0,0,0,0
2.84,2.84,2.84,2.84
0,0,0,0
5.7,5.7,5.7,5.7
4.72,4.72,4.72,4.72
0,0,0,0
3.13,3.13,3.13,3.13
0,0,0,0
7.09,7.09,7.09,7.09
0.16,0.16,0.16,0.16
0.79,0.79,0.79,0.79
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
16.73,16.73,16.73,16.73
14.86,14.86,14.86,14.86
3.77,3.77,3.77,3.77
9.98,9.98,9.98,9.98
0,0,0,0
2.43,2.43,2.43,2.43
1.23,1.23,1.23,1.23
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.42,7.42,7.42,7.42
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.3,0.3,0.3,0.3
0,0,0,0
0,0,0,0
22.1,22.1,22.1,22.1
18.05,18.05,18.05,18.05
-99,-99,-99,-99
13.9,13.9,13.9,13.9
13.28,13.28,13.28,13.28
1.92,1.92,1.92,1.92
0,0,0,0
0.61,0.61,0.61,0.61
0.3,0.3,0.3,0.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.03,3.03,3.03,3.03
0,0,0,0
0,0,0,0
11.49,11.49,11.49,11.49
8.2,8.2,8.2,8.2
10.41,10.41,10.41,10.41
16.88,16.88,16.88,16.88
0,0,0,0
1.17,1.17,1.17,1.17
0.29,0.29,0.29,0.29
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
12.71,12.71,12.71,12.71
5.25,5.25,5.25,5.25
0.14,0.14,0.14,0.14
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21.53,21.53,21.53,21.53
1.25,1.25,1.25,1.25
4,4,4,4
7.53,7.53,7.53,7.53
3.77,3.77,3.77,3.77
5.88,5.88,5.88,5.88
0,0,0,0
0,0,0,0
5.29,5.29,5.29,5.29
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
3.23,3.23,3.23,3.23
0.29,0.29,0.29,0.29
0.6,0.6,0.6,0.6
9.64,9.64,9.64,9.64
33.49,33.49,33.49,33.49
0.86,0.86,0.86,0.86
0,0,0,0
26.21,26.21,26.21,26.21
20.78,20.78,20.78,20.78
3.27,3.27,3.27,3.27
0,0,0,0
0,0,0,0
0.3,0.3,0.3,0.3
6.78,6.78,6.78,6.78
1.42,1.42,1.42,1.42
-99,-99,-99,-99
22.07,22.07,22.07,22.07
25.73,25.73,25.73,25.73
12.78,12.78,12.78,12.78
5.11,5.11,5.11,5.11
0,0,0,0
0,0,0,0
0,0,0,0
0.11,0.11,0.11,0.11
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.9,0.9,0.9,0.9
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.32,0.32,0.32,0.32
1.92,1.92,1.92,1.92
3.33,3.33,3.33,3.33
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.27,2.27,2.27,2.27
2.84,2.84,2.84,2.84
0,0,0,0
0,0,0,0
0,0,0,0
1.89,1.89,1.89,1.89
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-99,-99,-99,-99
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8.14,8.14,8.14,8.14
10.32,10.32,10.32,10.32
2.18,2.18,2.18,2.18
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.46,0.46,0.46,0.46
