Season,isOverSnow_sc_26_1,isOverSnow_sc_26_2,isOverSnow_sc_26_3,isOverSnow_sc_26_4,isOverSnow_sc_26_5,isOverSnow_sc_26_6,isOverSnow_sc_26_7,isOverSnow_sc_26_8,isOverSnow_sc_26_9,isOverSnow_sc_26_10,isOverSnow_sc_26_11,isOverSnow_sc_26_12,isOverSnow_sc_45_1,isOverSnow_sc_45_2,isOverSnow_sc_45_3,isOverSnow_sc_45_4,isOverSnow_sc_45_5,isOverSnow_sc_45_6,isOverSnow_sc_45_7,isOverSnow_sc_45_8,isOverSnow_sc_45_9,isOverSnow_sc_45_10,isOverSnow_sc_45_11,isOverSnow_sc_45_12,isOverSnow_sc_45_13,isOverSnow_sc_45_14,isOverSnow_sc_45_15,isOverSnow_sc_45_16,isOverSnow_sc_45_17,isOverSnow_sc_45_18,isOverSnow_sc_45_19,isOverSnow_sc_45_20,isOverSnow_sc_45_21,isOverSnow_sc_45_22,isOverSnow_sc_45_23,isOverSnow_sc_45_24,isOverSnow_sc_45_25,isOverSnow_sc_85_1,isOverSnow_sc_85_2,isOverSnow_sc_85_3,isOverSnow_sc_85_4,isOverSnow_sc_85_5,isOverSnow_sc_85_6,isOverSnow_sc_85_7,isOverSnow_sc_85_8,isOverSnow_sc_85_9,isOverSnow_sc_85_10,isOverSnow_sc_85_11,isOverSnow_sc_85_12,isOverSnow_sc_85_13,isOverSnow_sc_85_14,isOverSnow_sc_85_15,isOverSnow_sc_85_16,isOverSnow_sc_85_17,isOverSnow_sc_85_18,isOverSnow_sc_85_19,isOverSnow_sc_85_20,isOverSnow_sc_85_21,isOverSnow_sc_85_22,isOverSnow_sc_85_23,isOverSnow_sc_85_24,isOverSnow_sc_85_25,isOverSnow_sc_85_26,isOverSnow_sc_85_27,isOverSnow_sc_85_28,isOverSnow_sc_85_29,isOverSnow_sc_85_30,isOverSnow_sc_85_31
2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-2027,0.0,1.0,10.0,12.0,0.0,0.0,3.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,24.0,24.0,12.0,0.0,0.0,10.0,9.0,20.0,4.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,28.0,0.0,0.0,21.0,0.0,13.0,22.0,23.0,14.0,0.0,0.0,0.0,0.0,19.0,17.0,0.0,21.0,0.0,0.0,18.0,9.0,0.0,0.0,10.0,0.0,8.0,0.0,6.0
2027-2028,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,16.0,0.0,14.0,5.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,2.0,0.0,0.0,6.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,16.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
2028-2029,18.0,0.0,14.0,0.0,29.0,0.0,0.0,0.0,24.0,0.0,7.0,19.0,9.0,0.0,0.0,0.0,7.0,5.0,0.0,15.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,38.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0
2029-2030,0.0,25.0,29.0,0.0,59.0,31.0,29.0,27.0,12.0,42.0,44.0,46.0,0.0,26.0,0.0,52.0,26.0,50.0,48.0,32.0,31.0,28.0,39.0,42.0,61.0,0.0,46.0,33.0,45.0,16.0,33.0,64.0,18.0,31.0,25.0,8.0,63.0,0.0,0.0,0.0,23.0,13.0,14.0,39.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,0.0,0.0,7.0,8.0,45.0,2.0,33.0,38.0,11.0,21.0,49.0,11.0,40.0,24.0,0.0
2030-2031,69.0,44.0,60.0,65.0,65.0,49.0,61.0,40.0,46.0,43.0,64.0,73.0,62.0,31.0,20.0,46.0,0.0,59.0,29.0,21.0,0.0,75.0,54.0,34.0,66.0,23.0,47.0,0.0,33.0,28.0,44.0,41.0,39.0,53.0,69.0,15.0,6.0,60.0,39.0,19.0,27.0,57.0,49.0,0.0,16.0,0.0,5.0,33.0,0.0,59.0,32.0,61.0,18.0,0.0,28.0,48.0,44.0,68.0,33.0,64.0,26.0,0.0,30.0,39.0,0.0,24.0,70.0,25.0
2031-2032,8.0,81.0,60.0,64.0,59.0,71.0,12.0,58.0,77.0,60.0,75.0,25.0,35.0,21.0,36.0,68.0,65.0,35.0,0.0,62.0,62.0,41.0,33.0,41.0,64.0,54.0,34.0,39.0,29.0,36.0,55.0,0.0,0.0,0.0,0.0,34.0,46.0,35.0,74.0,41.0,53.0,0.0,41.0,66.0,1.0,38.0,37.0,73.0,42.0,73.0,73.0,58.0,67.0,2.0,64.0,71.0,0.0,62.0,0.0,66.0,0.0,61.0,66.0,73.0,50.0,27.0,72.0,54.0
2032-2033,18.0,57.0,22.0,0.0,27.0,28.0,81.0,37.0,35.0,0.0,48.0,71.0,41.0,63.0,43.0,48.0,52.0,24.0,0.0,19.0,38.0,4.0,35.0,37.0,0.0,18.0,0.0,53.0,54.0,41.0,0.0,12.0,10.0,38.0,56.0,44.0,0.0,0.0,52.0,27.0,50.0,0.0,0.0,39.0,0.0,23.0,52.0,0.0,65.0,16.0,29.0,0.0,47.0,57.0,1.0,39.0,18.0,7.0,26.0,19.0,44.0,38.0,49.0,0.0,0.0,0.0,45.0,42.0
2033-2034,89.0,19.0,84.0,2.0,72.0,0.0,16.0,71.0,90.0,31.0,59.0,11.0,111.0,77.0,53.0,93.0,53.0,39.0,50.0,80.0,24.0,71.0,45.0,42.0,70.0,20.0,51.0,85.0,85.0,68.0,25.0,79.0,62.0,67.0,73.0,49.0,39.0,73.0,89.0,39.0,4.0,57.0,104.0,57.0,78.0,98.0,63.0,70.0,50.0,13.0,120.0,30.0,0.0,32.0,81.0,78.0,59.0,84.0,91.0,2.0,65.0,47.0,40.0,77.0,61.0,88.0,111.0,42.0
2034-2035,64.0,57.0,89.0,101.0,111.0,71.0,0.0,76.0,14.0,90.0,72.0,102.0,80.0,38.0,73.0,103.0,115.0,61.0,65.0,104.0,0.0,55.0,35.0,66.0,38.0,65.0,127.0,13.0,8.0,0.0,19.0,76.0,81.0,111.0,78.0,76.0,46.0,62.0,32.0,74.0,0.0,65.0,32.0,0.0,95.0,83.0,8.0,59.0,62.0,15.0,90.0,76.0,100.0,112.0,20.0,6.0,0.0,91.0,0.0,81.0,93.0,14.0,2.0,105.0,0.0,0.0,48.0,75.0
2035-2036,110.0,40.0,13.0,62.0,0.0,0.0,0.0,95.0,0.0,41.0,32.0,89.0,75.0,98.0,14.0,14.0,116.0,55.0,65.0,32.0,102.0,86.0,0.0,0.0,94.0,25.0,63.0,51.0,42.0,0.0,39.0,38.0,70.0,110.0,51.0,72.0,74.0,0.0,60.0,35.0,0.0,87.0,0.0,81.0,0.0,27.0,0.0,0.0,75.0,10.0,6.0,94.0,93.0,15.0,0.0,0.0,0.0,35.0,95.0,80.0,92.0,0.0,81.0,26.0,81.0,0.0,0.0,20.0
2036-2037,112.0,8.0,0.0,0.0,45.0,0.0,0.0,91.0,2.0,0.0,0.0,31.0,9.0,84.0,90.0,15.0,4.0,100.0,0.0,70.0,86.0,72.0,19.0,0.0,26.0,58.0,57.0,76.0,0.0,71.0,22.0,0.0,94.0,71.0,0.0,113.0,0.0,0.0,89.0,0.0,127.0,0.0,4.0,72.0,49.0,97.0,85.0,0.0,0.0,7.0,0.0,67.0,43.0,49.0,0.0,16.0,0.0,50.0,41.0,104.0,109.0,0.0,36.0,80.0,15.0,99.0,80.0,114.0
2037-2038,75.0,69.0,79.0,124.0,97.0,0.0,106.0,0.0,149.0,0.0,24.0,110.0,0.0,101.0,101.0,19.0,77.0,42.0,67.0,66.0,8.0,0.0,78.0,75.0,121.0,76.0,0.0,117.0,0.0,126.0,0.0,146.0,105.0,54.0,146.0,77.0,0.0,32.0,44.0,54.0,111.0,61.0,48.0,57.0,0.0,116.0,86.0,140.0,115.0,102.0,132.0,7.0,96.0,71.0,45.0,0.0,60.0,100.0,45.0,0.0,0.0,97.0,121.0,78.0,28.0,147.0,70.0,53.0
2038-2039,103.0,77.0,61.0,123.0,76.0,61.0,117.0,0.0,6.0,28.0,0.0,13.0,0.0,121.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,75.0,30.0,0.0,32.0,62.0,0.0,68.0,75.0,0.0,23.0,0.0,0.0,0.0,45.0,4.0,130.0,74.0,59.0,8.0,40.0,31.0,4.0,0.0,0.0,22.0,38.0,36.0,74.0,0.0,43.0,0.0,84.0,5.0,120.0,56.0,47.0,0.0,82.0,53.0,42.0,0.0,5.0,79.0,1.0,0.0,60.0,65.0
2039-2040,83.0,106.0,147.0,22.0,0.0,37.0,70.0,0.0,81.0,0.0,67.0,77.0,36.0,0.0,72.0,6.0,77.0,98.0,49.0,0.0,37.0,0.0,22.0,25.0,64.0,0.0,0.0,0.0,0.0,0.0,40.0,46.0,0.0,27.0,66.0,19.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,95.0,61.0,30.0,0.0,16.0,0.0,0.0,0.0,75.0,50.0,31.0,0.0,39.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0
2040-2041,86.0,61.0,0.0,0.0,0.0,165.0,77.0,0.0,0.0,52.0,30.0,35.0,21.0,0.0,54.0,0.0,6.0,29.0,0.0,0.0,74.0,93.0,61.0,7.0,8.0,0.0,88.0,0.0,0.0,78.0,47.0,72.0,46.0,0.0,2.0,18.0,0.0,30.0,42.0,0.0,28.0,0.0,0.0,6.0,55.0,83.0,0.0,0.0,0.0,40.0,0.0,0.0,114.0,8.0,0.0,81.0,63.0,0.0,32.0,36.0,0.0,92.0,57.0,0.0,0.0,0.0,117.0,19.0
2041-2042,0.0,55.0,88.0,18.0,0.0,70.0,50.0,0.0,0.0,92.0,12.0,95.0,66.0,6.0,0.0,75.0,0.0,0.0,0.0,10.0,28.0,132.0,0.0,0.0,50.0,0.0,0.0,24.0,18.0,13.0,73.0,104.0,0.0,42.0,0.0,0.0,0.0,0.0,30.0,45.0,83.0,46.0,47.0,28.0,0.0,13.0,0.0,0.0,73.0,0.0,0.0,95.0,102.0,89.0,84.0,29.0,3.0,69.0,0.0,105.0,0.0,52.0,0.0,86.0,80.0,23.0,68.0,2.0
2042-2043,30.0,50.0,43.0,0.0,0.0,0.0,4.0,12.0,74.0,0.0,24.0,24.0,75.0,58.0,46.0,33.0,103.0,84.0,84.0,24.0,79.0,11.0,47.0,0.0,37.0,16.0,72.0,59.0,106.0,58.0,0.0,15.0,17.0,91.0,0.0,72.0,106.0,0.0,3.0,96.0,19.0,65.0,80.0,0.0,61.0,0.0,92.0,0.0,18.0,24.0,0.0,84.0,0.0,79.0,76.0,95.0,0.0,0.0,108.0,0.0,0.0,0.0,3.0,68.0,58.0,35.0,97.0,84.0
2043-2044,68.0,0.0,102.0,65.0,115.0,0.0,65.0,24.0,0.0,11.0,127.0,126.0,83.0,60.0,0.0,82.0,58.0,15.0,0.0,81.0,9.0,88.0,0.0,53.0,10.0,79.0,0.0,86.0,70.0,37.0,75.0,36.0,14.0,0.0,105.0,8.0,34.0,7.0,85.0,82.0,26.0,0.0,0.0,21.0,0.0,0.0,69.0,48.0,3.0,0.0,110.0,0.0,95.0,0.0,0.0,27.0,0.0,0.0,22.0,103.0,8.0,59.0,0.0,16.0,9.0,0.0,0.0,56.0
2044-2045,82.0,89.0,72.0,100.0,60.0,64.0,61.0,71.0,59.0,79.0,55.0,0.0,118.0,0.0,57.0,21.0,0.0,59.0,61.0,0.0,44.0,74.0,0.0,0.0,0.0,25.0,23.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,46.0,0.0,75.0,0.0,0.0,4.0,100.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
2045-2046,0.0,43.0,108.0,7.0,66.0,0.0,57.0,46.0,0.0,5.0,0.0,105.0,0.0,24.0,9.0,0.0,42.0,0.0,0.0,20.0,11.0,53.0,0.0,0.0,66.0,0.0,64.0,23.0,12.0,0.0,28.0,0.0,21.0,0.0,33.0,2.0,0.0,0.0,42.0,23.0,57.0,47.0,0.0,110.0,65.0,19.0,65.0,0.0,69.0,58.0,43.0,44.0,22.0,68.0,0.0,59.0,0.0,39.0,0.0,6.0,0.0,39.0,54.0,28.0,40.0,16.0,35.0,0.0
2046-2047,13.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,27.0,0.0,47.0,0.0,56.0,0.0,43.0,0.0,0.0,29.0,0.0,21.0,5.0,26.0,54.0,0.0,45.0,0.0,0.0,0.0,15.0,24.0,0.0,0.0,29.0,0.0,0.0,0.0,14.0,0.0,22.0,10.0,72.0,18.0,0.0,0.0,15.0,26.0,15.0,25.0,0.0,0.0,34.0,0.0,0.0,45.0,0.0,0.0,0.0,81.0,18.0,35.0,0.0,8.0,4.0,42.0,34.0,78.0,4.0,0.0
2047-2048,4.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,59.0,0.0,27.0,3.0,54.0,4.0,0.0,0.0,0.0,0.0,66.0,0.0,13.0,26.0,0.0,0.0,28.0,0.0,26.0,0.0,27.0,3.0,0.0
2048-2049,0.0,8.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,22.0,0.0,11.0,37.0,5.0,21.0,50.0,0.0,0.0,3.0,45.0,41.0,0.0,2.0,0.0,5.0,0.0,12.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,16.0,61.0,15.0,0.0,7.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,23.0,38.0,0.0,21.0,22.0,20.0,41.0,42.0
2049-2050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,35.0,0.0,34.0,0.0,0.0,22.0
2050-2051,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051-2052,9.0,0.0,0.0,0.0,64.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052-2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053-2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054-2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055-2056,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056-2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057-2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058-2059,0.0,17.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,11.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,8.0
2059-2060,38.0,52.0,34.0,30.0,62.0,45.0,41.0,42.0,38.0,21.0,0.0,36.0,25.0,37.0,52.0,0.0,33.0,0.0,2.0,21.0,0.0,43.0,4.0,3.0,17.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,14.0,0.0,4.0,4.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
2060-2061,0.0,38.0,25.0,0.0,48.0,35.0,19.0,28.0,7.0,21.0,5.0,35.0,4.0,0.0,0.0,0.0,19.0,23.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,8.0,21.0,0.0,16.0,5.0,0.0,0.0,20.0,0.0,44.0,1.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0
2061-2062,21.0,2.0,23.0,21.0,0.0,45.0,0.0,5.0,47.0,7.0,56.0,7.0,0.0,45.0,34.0,68.0,27.0,40.0,67.0,46.0,60.0,32.0,50.0,28.0,0.0,14.0,0.0,0.0,59.0,43.0,0.0,35.0,50.0,35.0,42.0,66.0,28.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062-2063,80.0,38.0,48.0,48.0,25.0,62.0,15.0,16.0,67.0,0.0,8.0,57.0,0.0,57.0,20.0,44.0,59.0,0.0,14.0,0.0,56.0,0.0,50.0,60.0,0.0,63.0,39.0,11.0,16.0,30.0,1.0,0.0,0.0,0.0,31.0,21.0,0.0,0.0,10.0,0.0,0.0,21.0,21.0,5.0,0.0,60.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,15.0,20.0,13.0,0.0,0.0,0.0,0.0,20.0,84.0,0.0,0.0,0.0,0.0,0.0
2063-2064,0.0,0.0,35.0,53.0,50.0,0.0,34.0,57.0,43.0,66.0,62.0,75.0,0.0,78.0,53.0,45.0,70.0,0.0,0.0,20.0,77.0,51.0,58.0,21.0,54.0,75.0,36.0,51.0,36.0,0.0,72.0,36.0,78.0,25.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,55.0,0.0,10.0,0.0,37.0,0.0,0.0
2064-2065,44.0,37.0,48.0,5.0,19.0,41.0,82.0,59.0,15.0,72.0,58.0,0.0,28.0,56.0,0.0,6.0,74.0,47.0,18.0,3.0,0.0,76.0,59.0,18.0,26.0,4.0,30.0,26.0,6.0,0.0,31.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,57.0,12.0,11.0,17.0,0.0,0.0,23.0,0.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,24.0,42.0,47.0,45.0
2065-2066,55.0,23.0,44.0,9.0,0.0,79.0,85.0,78.0,7.0,97.0,0.0,16.0,20.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,68.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,56.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,61.0,68.0,51.0,0.0,0.0,0.0,0.0,0.0,62.0
2066-2067,9.0,3.0,87.0,0.0,56.0,0.0,0.0,103.0,34.0,35.0,0.0,0.0,95.0,14.0,90.0,68.0,102.0,0.0,75.0,46.0,127.0,53.0,26.0,59.0,0.0,76.0,17.0,39.0,138.0,8.0,76.0,75.0,84.0,74.0,95.0,81.0,18.0,0.0,26.0,52.0,0.0,23.0,3.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,13.0,6.0,0.0,11.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,30.0,0.0,0.0
2067-2068,0.0,0.0,10.0,0.0,114.0,0.0,22.0,91.0,9.0,0.0,31.0,25.0,42.0,0.0,0.0,0.0,67.0,0.0,38.0,0.0,0.0,9.0,0.0,0.0,0.0,33.0,18.0,0.0,72.0,34.0,4.0,0.0,0.0,77.0,37.0,88.0,0.0,31.0,83.0,0.0,0.0,0.0,27.0,82.0,0.0,0.0,7.0,59.0,0.0,2.0,53.0,0.0,0.0,36.0,0.0,0.0,37.0,6.0,2.0,16.0,62.0,0.0,0.0,0.0,0.0,4.0,53.0,33.0
2068-2069,0.0,4.0,0.0,121.0,0.0,144.0,0.0,38.0,124.0,33.0,73.0,27.0,0.0,46.0,0.0,0.0,6.0,3.0,64.0,50.0,0.0,0.0,31.0,49.0,6.0,0.0,14.0,69.0,18.0,42.0,33.0,77.0,0.0,42.0,45.0,94.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,4.0,59.0,17.0,0.0,0.0,28.0,0.0,0.0,87.0,0.0,0.0,0.0,53.0,51.0,0.0,12.0,40.0,0.0,0.0,21.0,0.0,0.0
2069-2070,70.0,0.0,40.0,0.0,6.0,72.0,39.0,45.0,0.0,65.0,0.0,131.0,0.0,130.0,0.0,42.0,64.0,0.0,0.0,33.0,0.0,0.0,86.0,32.0,0.0,0.0,103.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,117.0,0.0,70.0,0.0,1.0,0.0,67.0,0.0,0.0,20.0,0.0,36.0,0.0,45.0,0.0,43.0,0.0,20.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,27.0,0.0,46.0,8.0,0.0
