Season,isOverSnow_sc_26_1,isOverSnow_sc_26_2,isOverSnow_sc_26_3,isOverSnow_sc_26_4,isOverSnow_sc_26_5,isOverSnow_sc_26_6,isOverSnow_sc_26_7,isOverSnow_sc_26_8,isOverSnow_sc_26_9,isOverSnow_sc_26_10,isOverSnow_sc_26_11,isOverSnow_sc_26_12,isOverSnow_sc_45_1,isOverSnow_sc_45_2,isOverSnow_sc_45_3,isOverSnow_sc_45_4,isOverSnow_sc_45_5,isOverSnow_sc_45_6,isOverSnow_sc_45_7,isOverSnow_sc_45_8,isOverSnow_sc_45_9,isOverSnow_sc_45_10,isOverSnow_sc_45_11,isOverSnow_sc_45_12,isOverSnow_sc_45_13,isOverSnow_sc_45_14,isOverSnow_sc_45_15,isOverSnow_sc_45_16,isOverSnow_sc_45_17,isOverSnow_sc_45_18,isOverSnow_sc_45_19,isOverSnow_sc_45_20,isOverSnow_sc_45_21,isOverSnow_sc_45_22,isOverSnow_sc_45_23,isOverSnow_sc_45_24,isOverSnow_sc_45_25,isOverSnow_sc_85_1,isOverSnow_sc_85_2,isOverSnow_sc_85_3,isOverSnow_sc_85_4,isOverSnow_sc_85_5,isOverSnow_sc_85_6,isOverSnow_sc_85_7,isOverSnow_sc_85_8,isOverSnow_sc_85_9,isOverSnow_sc_85_10,isOverSnow_sc_85_11,isOverSnow_sc_85_12,isOverSnow_sc_85_13,isOverSnow_sc_85_14,isOverSnow_sc_85_15,isOverSnow_sc_85_16,isOverSnow_sc_85_17,isOverSnow_sc_85_18,isOverSnow_sc_85_19,isOverSnow_sc_85_20,isOverSnow_sc_85_21,isOverSnow_sc_85_22,isOverSnow_sc_85_23,isOverSnow_sc_85_24,isOverSnow_sc_85_25,isOverSnow_sc_85_26,isOverSnow_sc_85_27,isOverSnow_sc_85_28,isOverSnow_sc_85_29,isOverSnow_sc_85_30,isOverSnow_sc_85_31
2024-2025,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-2026,0.0,5.0,0.0,0.0,11.0,14.0,0.0,17.0,7.0,0.0,0.0,0.0,13.0,0.0,2.0,31.0,35.0,45.0,0.0,36.0,26.0,0.0,24.0,49.0,0.0,19.0,9.0,41.0,24.0,0.0,16.0,0.0,0.0,30.0,0.0,19.0,10.0,0.0,0.0,30.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,10.0,0.0,8.0,0.0,5.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-2027,51.0,4.0,46.0,31.0,0.0,0.0,35.0,1.0,0.0,0.0,67.0,16.0,0.0,40.0,70.0,57.0,0.0,57.0,25.0,39.0,27.0,11.0,38.0,0.0,43.0,0.0,0.0,34.0,37.0,48.0,27.0,28.0,33.0,57.0,48.0,32.0,7.0,0.0,28.0,0.0,34.0,0.0,52.0,50.0,40.0,0.0,0.0,46.0,28.0,33.0,5.0,56.0,52.0,58.0,32.0,39.0,30.0,30.0,0.0,61.0,0.0,41.0,60.0,5.0,0.0,0.0,38.0,55.0
2027-2028,24.0,38.0,33.0,26.0,19.0,27.0,0.0,0.0,7.0,36.0,41.0,53.0,0.0,34.0,38.0,0.0,19.0,50.0,4.0,31.0,3.0,0.0,30.0,0.0,41.0,39.0,0.0,26.0,0.0,35.0,51.0,23.0,0.0,21.0,26.0,0.0,9.0,47.0,0.0,0.0,0.0,62.0,12.0,0.0,10.0,43.0,0.0,20.0,9.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,3.0,0.0,19.0,0.0,0.0,6.0,27.0,0.0,35.0,39.0,36.0,0.0
2028-2029,41.0,29.0,73.0,36.0,13.0,5.0,57.0,0.0,19.0,36.0,54.0,41.0,0.0,39.0,37.0,28.0,0.0,34.0,41.0,46.0,30.0,0.0,13.0,4.0,5.0,40.0,0.0,17.0,44.0,33.0,45.0,18.0,37.0,47.0,0.0,35.0,18.0,0.0,32.0,16.0,0.0,0.0,21.0,0.0,19.0,4.0,33.0,38.0,0.0,16.0,0.0,56.0,26.0,53.0,12.0,58.0,48.0,17.0,0.0,31.0,0.0,0.0,23.0,8.0,15.0,22.0,43.0,0.0
2029-2030,11.0,37.0,80.0,58.0,31.0,74.0,0.0,71.0,71.0,21.0,70.0,53.0,47.0,81.0,97.0,66.0,27.0,93.0,49.0,54.0,28.0,84.0,72.0,0.0,2.0,0.0,0.0,63.0,0.0,55.0,94.0,0.0,40.0,19.0,0.0,0.0,65.0,0.0,30.0,23.0,0.0,58.0,0.0,62.0,18.0,49.0,73.0,70.0,0.0,34.0,0.0,0.0,46.0,54.0,27.0,41.0,0.0,76.0,59.0,14.0,0.0,5.0,78.0,61.0,71.0,0.0,0.0,4.0
2030-2031,98.0,75.0,63.0,75.0,117.0,99.0,13.0,77.0,78.0,34.0,77.0,74.0,0.0,99.0,0.0,63.0,0.0,49.0,0.0,13.0,0.0,0.0,36.0,36.0,0.0,0.0,35.0,0.0,9.0,52.0,0.0,50.0,0.0,62.0,18.0,81.0,45.0,37.0,0.0,59.0,3.0,0.0,34.0,0.0,19.0,0.0,57.0,21.0,0.0,25.0,53.0,84.0,0.0,0.0,5.0,1.0,60.0,39.0,0.0,12.0,93.0,0.0,80.0,14.0,97.0,86.0,0.0,0.0
2031-2032,54.0,63.0,16.0,61.0,121.0,99.0,18.0,38.0,68.0,90.0,34.0,93.0,24.0,0.0,33.0,0.0,0.0,72.0,82.0,4.0,0.0,40.0,47.0,82.0,2.0,0.0,109.0,40.0,85.0,0.0,52.0,0.0,0.0,84.0,47.0,0.0,1.0,64.0,13.0,21.0,112.0,0.0,75.0,61.0,73.0,71.0,0.0,64.0,52.0,0.0,72.0,103.0,85.0,38.0,90.0,0.0,37.0,4.0,49.0,72.0,0.0,1.0,67.0,53.0,17.0,112.0,77.0,32.0
2032-2033,0.0,68.0,0.0,52.0,0.0,47.0,102.0,67.0,88.0,63.0,6.0,74.0,0.0,76.0,25.0,69.0,0.0,0.0,73.0,37.0,0.0,89.0,80.0,37.0,0.0,69.0,84.0,83.0,0.0,0.0,30.0,67.0,58.0,34.0,0.0,16.0,71.0,90.0,0.0,99.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,0.0,23.0,5.0,34.0,66.0,0.0,28.0,15.0,4.0,0.0,0.0,2.0,85.0,15.0,1.0,0.0,0.0
2033-2034,98.0,84.0,87.0,0.0,54.0,0.0,0.0,23.0,29.0,0.0,0.0,70.0,97.0,69.0,87.0,75.0,30.0,38.0,17.0,109.0,38.0,56.0,44.0,83.0,11.0,52.0,7.0,28.0,97.0,0.0,44.0,17.0,35.0,10.0,77.0,15.0,0.0,153.0,0.0,150.0,131.0,34.0,0.0,96.0,0.0,0.0,141.0,113.0,44.0,32.0,0.0,154.0,44.0,92.0,0.0,0.0,8.0,56.0,0.0,27.0,0.0,3.0,0.0,132.0,0.0,15.0,46.0,0.0
2034-2035,159.0,0.0,0.0,51.0,69.0,91.0,50.0,21.0,50.0,14.0,111.0,0.0,17.0,33.0,0.0,100.0,10.0,0.0,0.0,5.0,119.0,85.0,47.0,0.0,0.0,0.0,47.0,0.0,43.0,11.0,59.0,55.0,132.0,13.0,72.0,59.0,57.0,1.0,0.0,41.0,0.0,0.0,74.0,0.0,0.0,115.0,0.0,84.0,28.0,0.0,57.0,64.0,0.0,91.0,0.0,0.0,19.0,41.0,0.0,32.0,34.0,0.0,0.0,0.0,74.0,52.0,79.0,0.0
2035-2036,0.0,53.0,0.0,14.0,80.0,56.0,138.0,0.0,33.0,0.0,0.0,0.0,25.0,135.0,0.0,0.0,110.0,61.0,51.0,57.0,0.0,0.0,0.0,59.0,76.0,17.0,0.0,40.0,0.0,121.0,0.0,0.0,16.0,87.0,1.0,0.0,116.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,63.0,80.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
2036-2037,0.0,2.0,11.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,27.0,0.0,0.0,62.0,0.0,6.0,0.0,41.0,0.0,0.0,0.0,108.0,7.0,58.0,0.0,123.0,95.0,79.0,0.0,0.0,0.0,0.0,18.0,0.0,45.0,0.0,81.0,1.0,65.0,130.0,0.0,0.0,0.0,76.0,24.0,0.0,33.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,84.0,15.0,93.0,7.0,0.0,0.0,0.0,77.0,11.0,0.0
2037-2038,0.0,108.0,44.0,96.0,86.0,0.0,62.0,11.0,30.0,48.0,0.0,44.0,142.0,64.0,56.0,0.0,93.0,100.0,91.0,24.0,117.0,27.0,0.0,0.0,0.0,60.0,99.0,0.0,51.0,24.0,0.0,0.0,89.0,26.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,25.0,74.0,0.0,90.0,81.0,34.0,51.0,0.0,1.0,135.0,70.0,84.0,0.0,83.0,84.0,107.0,12.0,42.0,66.0,0.0,30.0,27.0,100.0,4.0,66.0,44.0
2038-2039,39.0,82.0,107.0,32.0,2.0,71.0,0.0,0.0,23.0,45.0,0.0,120.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,19.0,0.0,45.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,49.0,79.0,0.0,59.0,0.0,87.0,28.0,37.0,45.0,64.0,0.0,42.0,9.0,11.0,74.0,0.0,36.0,82.0,97.0,0.0,0.0,80.0,41.0,102.0,0.0,21.0,0.0,80.0,0.0
2039-2040,80.0,17.0,71.0,0.0,30.0,0.0,41.0,67.0,4.0,0.0,93.0,79.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,21.0,18.0,8.0,16.0,25.0,40.0,0.0,0.0,2.0,37.0,79.0,0.0,77.0,80.0,0.0,0.0,0.0,45.0,0.0,27.0,0.0,58.0,0.0,10.0,49.0,81.0,45.0,65.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,67.0,0.0,12.0,0.0,56.0,0.0,0.0,0.0
2040-2041,0.0,0.0,0.0,72.0,29.0,78.0,0.0,42.0,16.0,46.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,53.0,0.0,0.0,86.0,90.0,0.0,27.0,0.0,0.0,51.0,38.0,0.0,0.0,0.0,63.0,0.0,0.0,41.0,45.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,87.0,0.0,0.0,78.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,45.0,0.0,0.0,17.0,0.0,27.0
2041-2042,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,38.0,21.0,0.0,0.0,60.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,0.0,84.0,0.0,46.0,23.0,0.0,27.0,0.0,0.0,10.0,0.0,0.0,63.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0
2042-2043,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,17.0,0.0,6.0,0.0,11.0,15.0,17.0,5.0,24.0,0.0,0.0,1.0,24.0,2.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,68.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,73.0,44.0,0.0,50.0,38.0,23.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,32.0,0.0
2043-2044,0.0,0.0,5.0,26.0,0.0,10.0,0.0,7.0,0.0,39.0,31.0,100.0,0.0,0.0,0.0,23.0,18.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2044-2045,0.0,0.0,20.0,58.0,26.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
2045-2046,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0
2046-2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047-2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048-2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049-2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051-2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052-2053,0.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053-2054,0.0,0.0,13.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,24.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
2054-2055,0.0,24.0,0.0,0.0,15.0,0.0,0.0,31.0,54.0,0.0,44.0,20.0,11.0,0.0,8.0,0.0,1.0,6.0,0.0,25.0,0.0,15.0,0.0,18.0,0.0,25.0,32.0,0.0,0.0,35.0,0.0,0.0,34.0,18.0,21.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
2055-2056,54.0,15.0,0.0,33.0,65.0,1.0,8.0,0.0,0.0,50.0,34.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,23.0,57.0,41.0,22.0,0.0,44.0,53.0,0.0,0.0,67.0,0.0,25.0,0.0,23.0,47.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0
2056-2057,33.0,0.0,64.0,0.0,25.0,1.0,0.0,0.0,0.0,14.0,0.0,19.0,27.0,0.0,0.0,58.0,0.0,0.0,28.0,0.0,38.0,48.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,30.0,34.0,41.0,0.0,0.0,0.0,0.0,10.0,17.0,4.0,45.0,0.0,0.0,12.0,0.0,0.0,33.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,24.0,0.0,0.0,35.0,0.0,2.0,29.0,50.0
2057-2058,75.0,0.0,44.0,0.0,51.0,0.0,57.0,57.0,0.0,43.0,41.0,40.0,13.0,31.0,41.0,17.0,39.0,45.0,0.0,29.0,38.0,11.0,0.0,0.0,53.0,0.0,0.0,0.0,26.0,63.0,48.0,24.0,0.0,0.0,30.0,44.0,0.0,0.0,0.0,56.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,37.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,21.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,49.0
2058-2059,67.0,66.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,11.0,0.0,30.0,0.0,18.0,71.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,49.0,65.0,0.0,0.0,0.0,12.0,0.0,0.0,10.0,0.0,7.0,7.0,57.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,9.0,42.0,0.0,85.0,0.0,91.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0
2059-2060,0.0,77.0,0.0,95.0,87.0,102.0,79.0,0.0,77.0,0.0,102.0,75.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,40.0,41.0,65.0,3.0,0.0,0.0,0.0,0.0,42.0,61.0,0.0,0.0,0.0,0.0,51.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060-2061,71.0,0.0,80.0,87.0,0.0,45.0,55.0,6.0,109.0,0.0,0.0,0.0,0.0,0.0,92.0,42.0,0.0,99.0,0.0,16.0,0.0,102.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,49.0,45.0,51.0,0.0,0.0,82.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061-2062,127.0,0.0,0.0,0.0,0.0,94.0,0.0,38.0,42.0,59.0,23.0,2.0,90.0,0.0,0.0,17.0,45.0,123.0,0.0,46.0,80.0,2.0,0.0,124.0,0.0,125.0,0.0,60.0,46.0,59.0,0.0,24.0,0.0,129.0,49.0,92.0,87.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0
2062-2063,41.0,0.0,0.0,0.0,0.0,68.0,33.0,31.0,0.0,73.0,0.0,6.0,134.0,0.0,82.0,40.0,0.0,19.0,0.0,13.0,0.0,0.0,0.0,0.0,53.0,22.0,32.0,0.0,0.0,0.0,59.0,121.0,0.0,94.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2063-2064,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,66.0,0.0,7.0,0.0,63.0,33.0,0.0,30.0,76.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,71.0,0.0,0.0,0.0,0.0,3.0,0.0,62.0,0.0,28.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
2064-2065,0.0,107.0,51.0,93.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,84.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
2065-2066,15.0,28.0,43.0,8.0,14.0,0.0,17.0,58.0,8.0,33.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,24.0,0.0,0.0,47.0,0.0,0.0
2066-2067,0.0,11.0,50.0,21.0,3.0,41.0,0.0,73.0,0.0,0.0,22.0,75.0,0.0,116.0,58.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,92.0,37.0,40.0,97.0,106.0,17.0,0.0,0.0,0.0,1.0,0.0,78.0,115.0,9.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,69.0,0.0,53.0,0.0,0.0,16.0,0.0,0.0,0.0,105.0,0.0,0.0,50.0,0.0,9.0,0.0,77.0,0.0,0.0
2067-2068,31.0,0.0,0.0,12.0,57.0,80.0,0.0,0.0,56.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,94.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,69.0,0.0,23.0,0.0,105.0,0.0,22.0,0.0,6.0,15.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,38.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0
2068-2069,42.0,24.0,0.0,0.0,0.0,20.0,33.0,39.0,50.0,0.0,10.0,43.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,58.0,0.0,0.0,59.0,0.0,60.0,0.0,35.0,0.0,0.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2069-2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,35.0,0.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
