Season,isOverSnow_sc_26_1,isOverSnow_sc_26_2,isOverSnow_sc_26_3,isOverSnow_sc_26_4,isOverSnow_sc_26_5,isOverSnow_sc_26_6,isOverSnow_sc_26_7,isOverSnow_sc_26_8,isOverSnow_sc_26_9,isOverSnow_sc_26_10,isOverSnow_sc_26_11,isOverSnow_sc_26_12,isOverSnow_sc_45_1,isOverSnow_sc_45_2,isOverSnow_sc_45_3,isOverSnow_sc_45_4,isOverSnow_sc_45_5,isOverSnow_sc_45_6,isOverSnow_sc_45_7,isOverSnow_sc_45_8,isOverSnow_sc_45_9,isOverSnow_sc_45_10,isOverSnow_sc_45_11,isOverSnow_sc_45_12,isOverSnow_sc_45_13,isOverSnow_sc_45_14,isOverSnow_sc_45_15,isOverSnow_sc_45_16,isOverSnow_sc_45_17,isOverSnow_sc_45_18,isOverSnow_sc_45_19,isOverSnow_sc_45_20,isOverSnow_sc_45_21,isOverSnow_sc_45_22,isOverSnow_sc_45_23,isOverSnow_sc_45_24,isOverSnow_sc_45_25,isOverSnow_sc_85_1,isOverSnow_sc_85_2,isOverSnow_sc_85_3,isOverSnow_sc_85_4,isOverSnow_sc_85_5,isOverSnow_sc_85_6,isOverSnow_sc_85_7,isOverSnow_sc_85_8,isOverSnow_sc_85_9,isOverSnow_sc_85_10,isOverSnow_sc_85_11,isOverSnow_sc_85_12,isOverSnow_sc_85_13,isOverSnow_sc_85_14,isOverSnow_sc_85_15,isOverSnow_sc_85_16,isOverSnow_sc_85_17,isOverSnow_sc_85_18,isOverSnow_sc_85_19,isOverSnow_sc_85_20,isOverSnow_sc_85_21,isOverSnow_sc_85_22,isOverSnow_sc_85_23,isOverSnow_sc_85_24,isOverSnow_sc_85_25,isOverSnow_sc_85_26,isOverSnow_sc_85_27,isOverSnow_sc_85_28,isOverSnow_sc_85_29,isOverSnow_sc_85_30,isOverSnow_sc_85_31
2024-2025,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028-2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-2031,19.0,15.0,0.0,10.0,20.0,0.0,0.0,28.0,0.0,19.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031-2032,0.0,33.0,17.0,0.0,9.0,0.0,0.0,0.0,26.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,0.0,18.0,0.0,14.0,0.0,7.0,0.0,0.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2032-2033,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
2033-2034,2.0,22.0,37.0,31.0,4.0,0.0,6.0,0.0,6.0,0.0,12.0,0.0,13.0,14.0,0.0,20.0,0.0,10.0,31.0,8.0,6.0,0.0,0.0,0.0,28.0,17.0,0.0,0.0,19.0,41.0,0.0,34.0,0.0,8.0,0.0,0.0,11.0,20.0,0.0,51.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,21.0,0.0,29.0,0.0,0.0,0.0,0.0,36.0,22.0,25.0,23.0,38.0,0.0,0.0,30.0,5.0
2034-2035,0.0,10.0,16.0,21.0,18.0,21.0,16.0,51.0,10.0,53.0,42.0,9.0,0.0,35.0,29.0,0.0,0.0,40.0,6.0,31.0,50.0,6.0,12.0,37.0,50.0,40.0,34.0,45.0,9.0,27.0,38.0,5.0,43.0,51.0,0.0,38.0,0.0,28.0,19.0,53.0,34.0,13.0,0.0,33.0,12.0,26.0,44.0,0.0,0.0,18.0,0.0,37.0,61.0,53.0,0.0,0.0,0.0,0.0,32.0,66.0,0.0,0.0,54.0,27.0,0.0,27.0,32.0,32.0
2035-2036,0.0,9.0,0.0,0.0,0.0,0.0,23.0,25.0,0.0,12.0,10.0,41.0,0.0,20.0,64.0,30.0,26.0,0.0,44.0,10.0,33.0,34.0,0.0,15.0,24.0,0.0,51.0,50.0,20.0,2.0,17.0,14.0,43.0,9.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,45.0,6.0,6.0,13.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,36.0,10.0,1.0,10.0,10.0,0.0,0.0,15.0,31.0,0.0,22.0,0.0,8.0,0.0
2036-2037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,38.0,30.0,25.0,23.0,1.0,43.0,16.0,47.0,46.0,11.0,1.0,0.0,44.0,0.0,52.0,2.0,7.0,27.0,12.0,0.0,45.0,0.0,11.0,0.0,20.0,44.0,27.0,11.0,0.0,4.0,0.0,45.0,12.0,0.0,5.0,37.0,40.0,28.0,20.0,0.0,0.0,31.0,0.0,56.0,9.0,12.0,0.0,0.0,0.0,31.0,0.0,0.0,41.0,17.0,26.0,56.0
2037-2038,44.0,0.0,64.0,0.0,0.0,65.0,0.0,94.0,34.0,47.0,26.0,0.0,7.0,0.0,55.0,3.0,1.0,48.0,66.0,0.0,46.0,53.0,0.0,60.0,75.0,32.0,0.0,53.0,0.0,7.0,0.0,91.0,44.0,68.0,55.0,20.0,69.0,53.0,51.0,28.0,40.0,71.0,77.0,0.0,54.0,53.0,0.0,71.0,0.0,0.0,56.0,15.0,70.0,42.0,66.0,0.0,0.0,96.0,51.0,63.0,59.0,18.0,48.0,37.0,0.0,0.0,50.0,39.0
2038-2039,0.0,0.0,79.0,28.0,17.0,0.0,41.0,35.0,86.0,74.0,0.0,38.0,108.0,64.0,49.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,86.0,34.0,30.0,0.0,0.0,0.0,0.0,60.0,6.0,0.0,0.0,0.0,0.0,78.0,8.0,0.0,95.0,0.0,0.0,0.0,20.0,0.0,28.0,28.0,6.0,19.0,0.0,79.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,27.0,0.0
2039-2040,0.0,0.0,105.0,120.0,44.0,26.0,75.0,18.0,11.0,0.0,23.0,69.0,0.0,0.0,0.0,6.0,0.0,19.0,2.0,5.0,50.0,0.0,0.0,16.0,24.0,0.0,53.0,0.0,0.0,0.0,8.0,38.0,0.0,0.0,0.0,74.0,0.0,0.0,47.0,0.0,49.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,32.0,0.0,83.0,0.0,0.0,9.0,0.0,0.0,0.0
2040-2041,0.0,93.0,109.0,0.0,75.0,12.0,71.0,15.0,72.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,17.0,78.0,19.0,4.0,0.0,0.0,81.0,0.0,0.0,0.0,43.0,34.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,74.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,39.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,66.0
2041-2042,115.0,4.0,77.0,0.0,0.0,0.0,0.0,66.0,106.0,0.0,129.0,78.0,0.0,56.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,18.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,13.0,0.0,103.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,15.0,6.0,41.0,46.0,0.0,0.0,1.0,39.0,0.0,40.0,0.0,29.0,26.0,34.0,0.0,6.0,6.0
2042-2043,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,54.0,0.0,46.0,52.0,33.0,0.0,62.0,54.0,41.0,0.0,123.0,83.0,115.0,0.0,0.0,74.0,50.0,26.0,97.0,70.0,7.0,0.0,0.0,50.0,0.0,131.0,0.0,0.0,0.0,12.0,0.0,82.0,0.0,0.0,50.0,5.0,17.0,0.0,89.0,78.0,0.0,2.0,10.0,0.0,0.0,11.0,0.0,104.0,9.0,0.0,0.0,62.0,69.0,0.0,0.0
2043-2044,0.0,71.0,39.0,46.0,70.0,57.0,72.0,39.0,0.0,30.0,67.0,25.0,0.0,20.0,78.0,89.0,116.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,21.0,2.0,3.0,43.0,0.0,42.0,14.0,0.0,41.0,0.0,2.0,0.0,0.0,47.0,0.0,0.0,14.0,7.0,14.0,31.0,46.0,7.0,64.0,0.0,28.0,0.0,44.0,0.0,71.0,6.0,0.0,4.0,40.0,0.0,62.0,40.0,0.0,85.0,6.0,20.0,0.0,0.0,67.0
2044-2045,0.0,151.0,81.0,112.0,0.0,62.0,1.0,46.0,81.0,30.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,123.0,92.0,0.0,44.0,8.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,11.0,0.0,34.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
2045-2046,74.0,0.0,80.0,87.0,0.0,0.0,0.0,59.0,0.0,0.0,32.0,0.0,41.0,26.0,0.0,1.0,0.0,0.0,99.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,74.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,74.0,0.0,63.0,0.0,7.0,11.0,20.0,88.0,14.0,0.0,0.0,120.0,0.0,0.0,0.0,23.0,84.0,84.0,82.0,0.0,95.0,0.0,12.0,9.0,0.0
2046-2047,0.0,57.0,0.0,107.0,9.0,0.0,71.0,31.0,87.0,15.0,0.0,0.0,47.0,128.0,0.0,24.0,9.0,75.0,34.0,0.0,57.0,20.0,78.0,0.0,43.0,0.0,0.0,34.0,0.0,51.0,0.0,0.0,25.0,12.0,0.0,14.0,0.0,0.0,79.0,32.0,31.0,0.0,0.0,12.0,8.0,0.0,100.0,48.0,107.0,0.0,73.0,129.0,0.0,0.0,0.0,78.0,56.0,0.0,96.0,0.0,29.0,0.0,0.0,107.0,52.0,13.0,0.0,59.0
2047-2048,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,39.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,94.0,75.0,9.0,0.0,8.0,28.0,46.0,0.0,108.0,0.0,0.0,49.0,42.0,0.0,51.0,0.0,0.0,89.0,64.0,86.0,55.0,7.0,0.0,0.0,48.0,0.0,13.0,0.0,24.0,0.0,43.0,54.0,0.0,0.0,0.0,0.0,0.0
2048-2049,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,52.0,0.0,0.0,0.0,41.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,100.0,101.0,0.0,25.0,0.0,27.0,50.0,75.0,0.0,46.0,0.0,0.0,0.0,112.0,0.0,34.0,4.0,0.0,52.0,63.0,48.0,0.0,0.0,8.0,0.0,83.0,18.0,15.0,10.0,99.0,31.0,0.0,12.0,79.0,0.0,103.0
2049-2050,0.0,0.0,139.0,78.0,0.0,56.0,0.0,13.0,110.0,92.0,15.0,18.0,101.0,0.0,0.0,0.0,45.0,77.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,81.0,0.0,0.0,1.0,0.0,8.0,42.0,94.0,24.0,0.0,46.0,26.0,16.0,69.0,0.0,60.0,0.0,0.0,5.0,44.0,0.0,62.0,23.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,31.0
2050-2051,0.0,76.0,0.0,0.0,35.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,85.0,0.0,24.0,0.0,25.0,11.0,0.0,0.0,67.0,4.0,8.0,66.0,0.0,0.0,5.0,0.0,0.0,37.0,0.0,0.0,41.0,61.0,0.0,28.0,29.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,82.0,0.0,17.0,0.0,0.0,0.0,72.0,0.0,4.0,0.0,16.0,72.0,49.0,0.0,0.0,13.0,0.0,23.0,20.0,20.0
2051-2052,0.0,0.0,51.0,46.0,0.0,46.0,67.0,41.0,0.0,13.0,16.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,93.0,69.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,6.0,0.0,0.0,73.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,65.0,0.0,1.0,0.0,13.0,0.0
2052-2053,0.0,0.0,0.0,11.0,4.0,0.0,21.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,37.0,17.0,44.0,4.0,0.0,74.0,39.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,24.0,0.0,0.0,0.0,6.0,0.0,42.0
2053-2054,0.0,0.0,8.0,0.0,0.0,54.0,0.0,59.0,72.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,50.0,4.0,36.0,0.0,3.0,27.0,0.0,48.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,18.0,0.0,39.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49.0,0.0,0.0,0.0
2054-2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055-2056,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056-2057,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2057-2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058-2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059-2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060-2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061-2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062-2063,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063-2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064-2065,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065-2066,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2066-2067,18.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,45.0,11.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,0.0,0.0,6.0,11.0,0.0,4.0,23.0,10.0,0.0,0.0,11.0,0.0,20.0,17.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2067-2068,0.0,0.0,0.0,0.0,4.0,0.0,30.0,30.0,0.0,16.0,5.0,43.0,20.0,17.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,36.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,40.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
2068-2069,0.0,0.0,26.0,0.0,6.0,0.0,0.0,40.0,28.0,38.0,13.0,17.0,15.0,46.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,35.0,0.0,32.0,0.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,27.0,0.0,9.0,0.0,0.0,0.0,0.0,37.0
2069-2070,25.0,0.0,0.0,0.0,23.0,29.0,0.0,0.0,33.0,72.0,36.0,0.0,0.0,0.0,2.0,0.0,17.0,1.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,38.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
